,X,Y,Lipid Type,resid,Order
0,340.19,518.51,DAPE,288,DOPC CHOL
1,275.29,543.05005,DAPE,289,DOPC CHOL
2,434.33002,438.78002999999995,DAPE,290,DOPC CHOL
3,95.87001,58.33,DAPE,291,DOPC CHOL
4,432.15,371.04,DAPE,292,DOPC CHOL
5,210.54001,2242.87,DAPE,293,DOPC CHOL
6,286.03,2203.55,DAPE,294,DOPC CHOL
7,431.2,243.34001,DAPE,295,DOPC CHOL
8,2275.6401,433.42004000000003,DAPE,296,DOPC CHOL
9,515.63,482.2,DAPE,297,DOPC CHOL
10,169.83002,275.29,DAPE,298,DOPC CHOL
11,47.340004,160.87,DAPE,299,DOPC CHOL
12,301.87003,499.7,DAPE,300,DOPC CHOL
13,558.59,256.94003,DAPE,301,DOPC CHOL
14,485.67,141.95001000000002,DAPE,302,DOPC CHOL
15,84.06,2262.6,DAPE,303,DOPC CHOL
16,310.40002000000004,444.31003,DAPE,304,DOPC CHOL
17,253.33002000000002,89.38000500000001,DAPE,305,DOPC CHOL
18,546.62,124.13001000000001,DAPE,306,DOPC CHOL
19,292.62,499.87003,DAPE,307,DOPC CHOL
20,88.8,446.29,DAPE,308,DOPC CHOL
21,245.61002000000002,114.47,DAPE,309,DOPC CHOL
22,145.36,176.60002,DAPE,310,DOPC CHOL
23,342.86005,304.68002,DAPE,311,DOPC CHOL
24,299.04,419.13,DAPE,312,DOPC CHOL
25,403.84002999999996,245.51001000000002,DAPE,313,DOPC CHOL
26,388.24002,492.63,DAPE,314,DOPC CHOL
27,91.93001,1.8700001,DAPE,315,DOPC CHOL
28,159.73001000000002,7.91,DAPE,316,DOPC CHOL
29,373.72003,509.57,DAPE,317,DOPC CHOL
30,114.15001000000001,20.42,DAPE,318,DOPC CHOL
31,40.2,406.58002,DAPE,319,DOPC CHOL
32,2219.6401,292.83002,DAPE,320,DOPC CHOL
33,122.88000500000001,2235.03,DAPE,321,DOPC CHOL
34,233.56001,265.44,DAPE,322,DOPC CHOL
35,343.24002,372.44003,DAPE,323,DOPC CHOL
36,2228.83,322.67,DAPE,324,DOPC CHOL
37,272.56,247.67001000000002,DAPE,325,DOPC CHOL
38,146.02,0.41000003,DAPE,326,DOPC CHOL
39,39.38,11.01,DAPE,327,DOPC CHOL
40,504.51004000000006,166.28,DAPE,328,DOPC CHOL
41,136.15001,294.03002999999995,DAPE,329,DOPC CHOL
42,438.66,10.75,DAPE,330,DOPC CHOL
43,391.28002999999995,479.53002999999995,DAPE,331,DOPC CHOL
44,557.73004,577.9200400000001,DAPE,332,DOPC CHOL
45,223.55002000000002,115.700005,DAPE,333,DOPC CHOL
46,283.86002,68.18,DAPE,334,DOPC CHOL
47,6.48,69.64,DAPE,335,DOPC CHOL
48,50.880005,164.71,DAPE,336,DOPC CHOL
49,66.76,264.95,DAPE,337,DOPC CHOL
50,56.170002000000004,340.54,DAPE,338,DOPC CHOL
51,113.310005,37.430004,DAPE,339,DOPC CHOL
52,430.76,376.22003,DAPE,340,DOPC CHOL
53,113.270004,76.0,DAPE,341,DOPC CHOL
54,250.3,229.77002000000002,DAPE,342,DOPC CHOL
55,458.33005,530.58,DAPE,343,DOPC CHOL
56,604.32,241.49002000000002,DAPE,344,DOPC CHOL
57,497.33002,196.82,DAPE,345,DOPC CHOL
58,302.62,375.84002999999996,DAPE,346,DOPC CHOL
59,561.19006,370.35004,DAPE,347,DOPC CHOL
60,550.38,322.95,DAPE,348,DOPC CHOL
61,573.53,170.09001,DAPE,349,DOPC CHOL
62,336.99002,372.31003,DAPE,350,DOPC CHOL
63,407.87003,66.55,DAPE,351,DOPC CHOL
64,217.65001,2236.55,DAPE,352,DOPC CHOL
65,301.38,521.46,DAPE,353,DOPC CHOL
66,140.85,142.46,DAPE,354,DOPC CHOL
67,118.49000500000001,50.78,DAPE,355,DOPC CHOL
68,122.17001,91.36001,DAPE,356,DOPC CHOL
69,8.06,188.11002,DAPE,357,DOPC CHOL
70,437.13,51.210003,DAPE,358,DOPC CHOL
71,73.78,2238.4902,DAPE,359,DOPC CHOL
72,247.03001,135.04001,DAPE,360,DOPC CHOL
73,154.57,171.14,DAPE,361,DOPC CHOL
74,300.13,318.31,DAPE,362,DOPC CHOL
75,362.04004,162.98001000000002,DAPE,363,DOPC CHOL
76,480.08002,460.24002,DAPE,364,DOPC CHOL
77,560.4200400000001,270.93,DAPE,365,DOPC CHOL
78,2240.54,94.700005,DAPE,366,DOPC CHOL
79,153.44,4.84,DAPE,367,DOPC CHOL
80,2239.83,454.98,DAPE,368,DOPC CHOL
81,43.100006,172.1,DAPE,369,DOPC CHOL
82,373.98004,2228.9001,DAPE,370,DOPC CHOL
83,231.89001000000002,114.38000500000001,DAPE,371,DOPC CHOL
84,2166.48,262.72,DAPE,372,DOPC CHOL
85,221.77002000000002,255.02,DAPE,373,DOPC CHOL
86,380.18002,491.90002000000004,DAPE,374,DOPC CHOL
87,274.45,354.94003,DAPE,375,DOPC CHOL
88,253.39001000000002,119.78001,DAPE,376,DOPC CHOL
89,257.56,241.83,DAPE,377,DOPC CHOL
90,17.650002,409.34002999999996,DAPE,378,DOPC CHOL
91,363.98004,104.82001,DAPE,379,DOPC CHOL
92,475.38,642.19,DAPE,380,DOPC CHOL
93,501.36002,1055.49,DAPE,474,DOPC CHOL
94,163.88,1175.9501,DAPE,475,DOPC CHOL
95,475.54,889.12,DAPE,476,DOPC CHOL
96,164.29001,694.97003,DAPE,477,DOPC CHOL
97,542.26,808.10004,DAPE,478,DOPC CHOL
98,136.79001,506.30002,DAPE,479,DOPC CHOL
99,191.03,453.26004000000006,DAPE,480,DOPC CHOL
100,425.67,861.2701,DAPE,481,DOPC CHOL
101,151.97,816.88,DAPE,482,DOPC CHOL
102,501.33002,910.82,DAPE,483,DOPC CHOL
103,189.42001000000002,991.4001,DAPE,484,DOPC CHOL
104,115.52001000000001,612.87,DAPE,485,DOPC CHOL
105,339.75003,1116.2301,DAPE,486,DOPC CHOL
106,455.97003,811.88,DAPE,487,DOPC CHOL
107,466.16,697.98004,DAPE,488,DOPC CHOL
108,62.95,617.16003,DAPE,489,DOPC CHOL
109,379.36002,1143.13,DAPE,490,DOPC CHOL
110,226.23001000000002,650.24,DAPE,491,DOPC CHOL
111,464.68002,629.24005,DAPE,492,DOPC CHOL
112,335.14,1121.3301,DAPE,493,DOPC CHOL
113,212.14001000000002,1004.74005,DAPE,494,DOPC CHOL
114,213.52002000000002,755.14,DAPE,495,DOPC CHOL
115,205.61002,727.8301,DAPE,496,DOPC CHOL
116,373.44,990.11,DAPE,497,DOPC CHOL
117,385.09002999999996,1143.8,DAPE,498,DOPC CHOL
118,472.92004000000003,797.15,DAPE,499,DOPC CHOL
119,456.5,1014.28,DAPE,500,DOPC CHOL
120,157.72,702.25006,DAPE,501,DOPC CHOL
121,162.88,565.91003,DAPE,502,DOPC CHOL
122,485.29004000000003,912.88,DAPE,503,DOPC CHOL
123,164.15001,638.03,DAPE,504,DOPC CHOL
124,179.22,1126.2401,DAPE,505,DOPC CHOL
125,2202.07,845.25,DAPE,506,DOPC CHOL
126,60.5,604.39,DAPE,507,DOPC CHOL
127,301.96002000000004,890.62006,DAPE,508,DOPC CHOL
128,394.90002000000004,922.61,DAPE,509,DOPC CHOL
129,150.3,806.59,DAPE,510,DOPC CHOL
130,443.11002,794.19006,DAPE,511,DOPC CHOL
131,2284.47,737.48,DAPE,512,DOPC CHOL
132,64.62,665.7101,DAPE,513,DOPC CHOL
133,548.97003,717.28,DAPE,514,DOPC CHOL
134,72.87,897.30005,DAPE,515,DOPC CHOL
135,451.90002000000004,557.4,DAPE,516,DOPC CHOL
136,510.09002999999996,1005.68005,DAPE,517,DOPC CHOL
137,541.62,1059.04,DAPE,518,DOPC CHOL
138,231.28,809.1700400000001,DAPE,519,DOPC CHOL
139,232.13,547.7900400000001,DAPE,520,DOPC CHOL
140,2258.22,792.44006,DAPE,521,DOPC CHOL
141,193.4,586.5,DAPE,522,DOPC CHOL
142,70.86,619.57007,DAPE,523,DOPC CHOL
143,80.18001,897.3901,DAPE,524,DOPC CHOL
144,48.840004,615.98004,DAPE,525,DOPC CHOL
145,418.84002999999996,962.5201,DAPE,526,DOPC CHOL
146,2261.2102,706.67,DAPE,527,DOPC CHOL
147,401.93,895.81,DAPE,528,DOPC CHOL
148,501.77002000000005,1103.9401,DAPE,529,DOPC CHOL
149,569.9200400000001,781.88,DAPE,530,DOPC CHOL
150,446.68002,693.86,DAPE,531,DOPC CHOL
151,343.00003,1027.75,DAPE,532,DOPC CHOL
152,606.59,875.48004,DAPE,533,DOPC CHOL
153,586.5400400000001,877.84,DAPE,534,DOPC CHOL
154,519.19,736.49,DAPE,535,DOPC CHOL
155,294.06003,846.33,DAPE,536,DOPC CHOL
156,346.49002,563.0600599999999,DAPE,537,DOPC CHOL
157,149.25002,526.82,DAPE,538,DOPC CHOL
158,347.13,1156.5001,DAPE,539,DOPC CHOL
159,255.93001,762.93005,DAPE,540,DOPC CHOL
160,95.89001,614.91003,DAPE,541,DOPC CHOL
161,2275.07,785.95,DAPE,542,DOPC CHOL
162,2144.26,936.8301,DAPE,543,DOPC CHOL
163,384.73004,652.8301,DAPE,544,DOPC CHOL
164,18.150002,753.44,DAPE,545,DOPC CHOL
165,294.71002000000004,836.87006,DAPE,546,DOPC CHOL
166,180.96,648.41003,DAPE,547,DOPC CHOL
167,495.35004000000004,902.6401,DAPE,548,DOPC CHOL
168,360.22003,545.71,DAPE,549,DOPC CHOL
169,545.26,981.9200400000001,DAPE,550,DOPC CHOL
170,558.19006,785.19006,DAPE,551,DOPC CHOL
171,67.9,610.80005,DAPE,552,DOPC CHOL
172,95.35000600000001,599.65,DAPE,553,DOPC CHOL
173,20.54,1021.35004,DAPE,554,DOPC CHOL
174,77.76,774.13,DAPE,555,DOPC CHOL
175,297.11002,517.91003,DAPE,556,DOPC CHOL
176,302.09002999999996,831.8,DAPE,557,DOPC CHOL
177,2282.2002,761.46,DAPE,558,DOPC CHOL
178,232.14001000000002,756.77,DAPE,559,DOPC CHOL
179,499.41003,1043.1901,DAPE,560,DOPC CHOL
180,379.44,988.36005,DAPE,561,DOPC CHOL
181,185.77002,641.66003,DAPE,562,DOPC CHOL
182,328.2,811.8,DAPE,563,DOPC CHOL
183,85.05,873.58,DAPE,564,DOPC CHOL
184,418.7,606.8100599999999,DAPE,565,DOPC CHOL
185,558.24,1040.4701,DAPE,566,DOPC CHOL
186,336.89,1677.6401,DAPE,660,DOPC CHOL
187,302.56,1700.6001,DAPE,661,DOPC CHOL
188,428.7,1448.43,DAPE,662,DOPC CHOL
189,109.93001000000001,1283.4601,DAPE,663,DOPC CHOL
190,416.59,1441.88,DAPE,664,DOPC CHOL
191,106.85000600000001,1190.27,DAPE,665,DOPC CHOL
192,137.0,1132.4,DAPE,666,DOPC CHOL
193,414.57,1351.0701,DAPE,667,DOPC CHOL
194,2230.34,1535.7701,DAPE,668,DOPC CHOL
195,384.91,1417.1702,DAPE,669,DOPC CHOL
196,199.5,1536.9602,DAPE,670,DOPC CHOL
197,96.810005,1280.97,DAPE,671,DOPC CHOL
198,313.04,1659.49,DAPE,672,DOPC CHOL
199,564.86005,1343.6401,DAPE,673,DOPC CHOL
200,515.65,1341.2201,DAPE,674,DOPC CHOL
201,105.420006,1206.41,DAPE,675,DOPC CHOL
202,309.49002,1650.39,DAPE,676,DOPC CHOL
203,219.79001,1129.0101,DAPE,677,DOPC CHOL
204,608.96,1210.02,DAPE,678,DOPC CHOL
205,299.15002000000004,1640.9001,DAPE,679,DOPC CHOL
206,123.75001,1673.0901,DAPE,680,DOPC CHOL
207,268.94,1277.6401,DAPE,681,DOPC CHOL
208,102.15,1288.3301,DAPE,682,DOPC CHOL
209,312.14,1401.8901,DAPE,683,DOPC CHOL
210,352.36,1656.17,DAPE,684,DOPC CHOL
211,260.88,1511.6802,DAPE,685,DOPC CHOL
212,432.27002000000005,1576.99,DAPE,686,DOPC CHOL
213,155.91,1199.04,DAPE,687,DOPC CHOL
214,118.73,1179.8601,DAPE,688,DOPC CHOL
215,377.60004,1732.31,DAPE,689,DOPC CHOL
216,88.43001,1183.5801,DAPE,690,DOPC CHOL
217,70.08,1687.7501,DAPE,691,DOPC CHOL
218,2265.48,1355.7001,DAPE,692,DOPC CHOL
219,46.860003999999996,1088.3401,DAPE,693,DOPC CHOL
220,207.73001000000002,1444.77,DAPE,694,DOPC CHOL
221,304.65002000000004,1401.21,DAPE,695,DOPC CHOL
222,2242.12,1446.9501,DAPE,696,DOPC CHOL
223,377.29,1420.81,DAPE,697,DOPC CHOL
224,2256.48,1243.6101,DAPE,698,DOPC CHOL
225,47.870003000000004,1276.5101,DAPE,699,DOPC CHOL
226,461.19003,1336.53,DAPE,700,DOPC CHOL
227,9.24,1433.6602,DAPE,701,DOPC CHOL
228,432.22003,1277.67,DAPE,702,DOPC CHOL
229,450.81,1666.04,DAPE,703,DOPC CHOL
230,417.02002000000005,1780.91,DAPE,704,DOPC CHOL
231,207.6,1298.88,DAPE,705,DOPC CHOL
232,343.89,1147.0801,DAPE,706,DOPC CHOL
233,2238.48,1203.3301,DAPE,707,DOPC CHOL
234,39.22,1275.31,DAPE,708,DOPC CHOL
235,2235.27,1138.02,DAPE,709,DOPC CHOL
236,133.80002,1341.0801,DAPE,710,DOPC CHOL
237,89.34,1173.04,DAPE,711,DOPC CHOL
238,282.56,1585.42,DAPE,712,DOPC CHOL
239,78.69,1169.16,DAPE,713,DOPC CHOL
240,368.29004,1418.9,DAPE,714,DOPC CHOL
241,365.84002999999996,1698.7401,DAPE,715,DOPC CHOL
242,560.60004,1242.6101,DAPE,716,DOPC CHOL
243,485.08002,1350.78,DAPE,717,DOPC CHOL
244,227.44002000000003,1505.3401,DAPE,718,DOPC CHOL
245,487.57004000000006,1450.5701,DAPE,719,DOPC CHOL
246,586.89,1460.24,DAPE,720,DOPC CHOL
247,521.9200400000001,1344.4102,DAPE,721,DOPC CHOL
248,309.39,1386.0,DAPE,722,DOPC CHOL
249,426.42,1306.3401,DAPE,723,DOPC CHOL
250,19.27,1198.81,DAPE,724,DOPC CHOL
251,338.23,1664.9302,DAPE,725,DOPC CHOL
252,94.49000500000001,1288.04,DAPE,726,DOPC CHOL
253,112.03,1185.0901,DAPE,727,DOPC CHOL
254,87.37,1367.4501,DAPE,728,DOPC CHOL
255,2234.29,1350.6101,DAPE,729,DOPC CHOL
256,514.30005,1243.31,DAPE,730,DOPC CHOL
257,84.22,1291.75,DAPE,731,DOPC CHOL
258,204.57,1238.4701,DAPE,732,DOPC CHOL
259,149.15001,1468.9801,DAPE,733,DOPC CHOL
260,484.45004000000006,1497.6501,DAPE,734,DOPC CHOL
261,350.36005,1252.7501,DAPE,735,DOPC CHOL
262,359.96002000000004,1623.4202,DAPE,736,DOPC CHOL
263,530.49005,1371.2001,DAPE,737,DOPC CHOL
264,85.78,1274.9601,DAPE,738,DOPC CHOL
265,109.36001,1176.4601,DAPE,739,DOPC CHOL
266,2274.06,1625.2001,DAPE,740,DOPC CHOL
267,113.08,1307.76,DAPE,741,DOPC CHOL
268,315.41003,1275.77,DAPE,742,DOPC CHOL
269,274.76,1283.54,DAPE,743,DOPC CHOL
270,2282.2002,1373.65,DAPE,744,DOPC CHOL
271,77.43001,1296.78,DAPE,745,DOPC CHOL
272,389.19003,1744.4602,DAPE,746,DOPC CHOL
273,295.01,1554.3,DAPE,747,DOPC CHOL
274,232.92001000000002,1063.67,DAPE,748,DOPC CHOL
275,393.08002,1421.0901,DAPE,749,DOPC CHOL
276,93.14,1473.8,DAPE,750,DOPC CHOL
277,572.9200400000001,1227.0701,DAPE,751,DOPC CHOL
278,547.08,1596.0101,DAPE,752,DOPC CHOL
279,410.59002999999996,2241.1,DAPE,846,DOPC CHOL
280,268.97,2270.5002,DAPE,847,DOPC CHOL
281,531.51,2103.9001,DAPE,848,DOPC CHOL
282,196.90001,1911.8,DAPE,849,DOPC CHOL
283,617.62,2079.29,DAPE,850,DOPC CHOL
284,157.31001,1837.55,DAPE,851,DOPC CHOL
285,265.2,1766.92,DAPE,852,DOPC CHOL
286,509.49002,1910.6602,DAPE,853,DOPC CHOL
287,21.93,2053.52,DAPE,854,DOPC CHOL
288,502.37003,1997.29,DAPE,855,DOPC CHOL
289,247.95001000000002,2039.3,DAPE,856,DOPC CHOL
290,13.310001000000002,2007.6201,DAPE,857,DOPC CHOL
291,378.29004,2223.1401,DAPE,858,DOPC CHOL
292,612.86005,1952.8901,DAPE,859,DOPC CHOL
293,519.38,1926.2302,DAPE,860,DOPC CHOL
294,154.03001,1769.1901,DAPE,861,DOPC CHOL
295,491.15002000000004,2183.06,DAPE,862,DOPC CHOL
296,168.4,1708.43,DAPE,863,DOPC CHOL
297,547.52,1723.8,DAPE,864,DOPC CHOL
298,371.04,2237.3801,DAPE,865,DOPC CHOL
299,79.450005,2205.08,DAPE,866,DOPC CHOL
300,360.55,1929.3,DAPE,867,DOPC CHOL
301,166.92001000000002,1966.7201,DAPE,868,DOPC CHOL
302,424.52002000000005,2129.21,DAPE,869,DOPC CHOL
303,519.16003,2207.77,DAPE,870,DOPC CHOL
304,422.74002,1930.3501,DAPE,871,DOPC CHOL
305,436.33002,2200.2102,DAPE,872,DOPC CHOL
306,204.15001,1867.5701,DAPE,873,DOPC CHOL
307,156.95001000000002,1846.6602,DAPE,874,DOPC CHOL
308,453.63004000000006,2206.4902,DAPE,875,DOPC CHOL
309,197.70001000000002,1917.7101,DAPE,876,DOPC CHOL
310,2262.86,0.65999997,DAPE,877,DOPC CHOL
311,33.58,2091.9602,DAPE,878,DOPC CHOL
312,112.74000500000001,1820.1301,DAPE,879,DOPC CHOL
313,279.43,1913.2102,DAPE,880,DOPC CHOL
314,407.30005,2027.7802,DAPE,881,DOPC CHOL
315,93.37001,2005.8002,DAPE,882,DOPC CHOL
316,455.85004000000004,1919.53,DAPE,883,DOPC CHOL
317,55.960003,1922.25,DAPE,884,DOPC CHOL
318,16.86,1753.4001,DAPE,885,DOPC CHOL
319,519.32,1851.0701,DAPE,886,DOPC CHOL
320,167.39,2134.35,DAPE,887,DOPC CHOL
321,399.46002000000004,1631.1802,DAPE,888,DOPC CHOL
322,467.65002000000004,85.020004,DAPE,889,DOPC CHOL
323,489.59002999999996,2226.8801,DAPE,890,DOPC CHOL
324,268.92,1937.4302,DAPE,891,DOPC CHOL
325,294.53,1800.16,DAPE,892,DOPC CHOL
326,111.18001000000001,1887.9102,DAPE,893,DOPC CHOL
327,94.33,1867.27,DAPE,894,DOPC CHOL
328,109.93001000000001,1943.3601,DAPE,895,DOPC CHOL
329,144.44,2112.31,DAPE,896,DOPC CHOL
330,209.14001000000002,1860.1702,DAPE,897,DOPC CHOL
331,483.93002,2117.2402,DAPE,898,DOPC CHOL
332,45.71,1911.8401,DAPE,899,DOPC CHOL
333,378.64,2005.74,DAPE,900,DOPC CHOL
334,497.46002000000004,2244.7603,DAPE,901,DOPC CHOL
335,438.87,1732.2601,DAPE,902,DOPC CHOL
336,510.96002000000004,1985.0201,DAPE,903,DOPC CHOL
337,323.88,2040.37,DAPE,904,DOPC CHOL
338,579.72003,2069.5503,DAPE,905,DOPC CHOL
339,588.43005,2062.27,DAPE,906,DOPC CHOL
340,583.78,1836.17,DAPE,907,DOPC CHOL
341,387.08002,2004.1101,DAPE,908,DOPC CHOL
342,398.17,1893.2701,DAPE,909,DOPC CHOL
343,91.26,1802.31,DAPE,910,DOPC CHOL
344,395.04,2251.86,DAPE,911,DOPC CHOL
345,279.89,1920.53,DAPE,912,DOPC CHOL
346,136.12001,1821.5101,DAPE,913,DOPC CHOL
347,2257.55,1950.1401,DAPE,914,DOPC CHOL
348,2279.47,2054.04,DAPE,915,DOPC CHOL
349,356.36002,1653.13,DAPE,916,DOPC CHOL
350,74.64,1913.4801,DAPE,917,DOPC CHOL
351,279.6,1935.3901,DAPE,918,DOPC CHOL
352,213.07,1979.0302,DAPE,919,DOPC CHOL
353,435.62,2085.53,DAPE,920,DOPC CHOL
354,386.93,1895.52,DAPE,921,DOPC CHOL
355,446.27002000000005,2151.3801,DAPE,922,DOPC CHOL
356,571.1700400000001,1971.1401,DAPE,923,DOPC CHOL
357,73.37,1734.9302,DAPE,924,DOPC CHOL
358,155.88,1869.64,DAPE,925,DOPC CHOL
359,108.10000600000001,2138.9001,DAPE,926,DOPC CHOL
360,204.75,1980.3201,DAPE,927,DOPC CHOL
361,423.81,1789.7202,DAPE,928,DOPC CHOL
362,202.53,1924.0502,DAPE,929,DOPC CHOL
363,22.79,1947.7001,DAPE,930,DOPC CHOL
364,280.05002,1810.7301,DAPE,931,DOPC CHOL
365,551.13,2144.58,DAPE,932,DOPC CHOL
366,438.31,1995.8601,DAPE,933,DOPC CHOL
367,213.07,1865.5,DAPE,934,DOPC CHOL
368,432.03002999999995,1926.1802,DAPE,935,DOPC CHOL
369,150.00002,2145.9902,DAPE,936,DOPC CHOL
370,450.93002,1847.9401,DAPE,937,DOPC CHOL
371,537.59,2276.5103,DAPE,938,DOPC CHOL
372,909.77,564.47003,DAPE,1032,DOPC CHOL
373,675.77,504.27002000000005,DAPE,1033,DOPC CHOL
374,1001.77,483.38,DAPE,1034,DOPC CHOL
375,840.55,64.36,DAPE,1035,DOPC CHOL
376,1011.43005,484.94003,DAPE,1036,DOPC CHOL
377,718.80005,72.26,DAPE,1037,DOPC CHOL
378,793.32,7.0900006,DAPE,1038,DOPC CHOL
379,906.60004,219.67001000000002,DAPE,1039,DOPC CHOL
380,520.97003,572.25,DAPE,1040,DOPC CHOL
381,1018.13,352.29,DAPE,1041,DOPC CHOL
382,765.12,348.84002999999996,DAPE,1042,DOPC CHOL
383,707.82007,174.93,DAPE,1043,DOPC CHOL
384,870.6700400000001,554.16003,DAPE,1044,DOPC CHOL
385,948.1600300000001,272.94,DAPE,1045,DOPC CHOL
386,993.0,235.21002000000001,DAPE,1046,DOPC CHOL
387,620.22003,59.27,DAPE,1047,DOPC CHOL
388,873.25006,590.86005,DAPE,1048,DOPC CHOL
389,895.53,160.15001,DAPE,1049,DOPC CHOL
390,1103.06,223.97002,DAPE,1050,DOPC CHOL
391,859.3200699999999,564.8100599999999,DAPE,1051,DOPC CHOL
392,622.27,479.57,DAPE,1052,DOPC CHOL
393,760.30005,284.03002999999995,DAPE,1053,DOPC CHOL
394,710.48004,96.29001,DAPE,1054,DOPC CHOL
395,1007.69006,347.76,DAPE,1055,DOPC CHOL
396,938.96,536.97003,DAPE,1056,DOPC CHOL
397,815.2801,263.02002000000005,DAPE,1057,DOPC CHOL
398,1040.5801,485.50003,DAPE,1058,DOPC CHOL
399,768.10004,116.32001000000001,DAPE,1059,DOPC CHOL
400,792.57007,117.43001000000001,DAPE,1060,DOPC CHOL
401,1060.8,406.74005,DAPE,1061,DOPC CHOL
402,772.28,120.52001000000001,DAPE,1062,DOPC CHOL
403,601.44,521.66003,DAPE,1063,DOPC CHOL
404,560.39,235.22002,DAPE,1064,DOPC CHOL
405,662.18005,64.35000600000001,DAPE,1065,DOPC CHOL
406,836.2601,210.87002999999999,DAPE,1066,DOPC CHOL
407,1000.63,342.35,DAPE,1067,DOPC CHOL
408,566.18005,277.78002999999995,DAPE,1068,DOPC CHOL
409,1001.9200400000001,269.74002,DAPE,1069,DOPC CHOL
410,667.4,289.51,DAPE,1070,DOPC CHOL
411,664.48004,153.07,DAPE,1071,DOPC CHOL
412,1146.0801,161.35,DAPE,1072,DOPC CHOL
413,601.34,380.51,DAPE,1073,DOPC CHOL
414,1024.1001,106.170006,DAPE,1074,DOPC CHOL
415,1029.8701,554.88,DAPE,1075,DOPC CHOL
416,1171.7101,597.1700400000001,DAPE,1076,DOPC CHOL
417,913.3401,103.05,DAPE,1077,DOPC CHOL
418,895.93005,68.57001,DAPE,1078,DOPC CHOL
419,608.35004,231.12001,DAPE,1079,DOPC CHOL
420,670.88007,141.16,DAPE,1080,DOPC CHOL
421,557.51,213.72002,DAPE,1081,DOPC CHOL
422,722.48,438.55005,DAPE,1082,DOPC CHOL
423,780.0201,120.060005,DAPE,1083,DOPC CHOL
424,985.0400400000001,484.42,DAPE,1084,DOPC CHOL
425,788.59,126.96001000000001,DAPE,1085,DOPC CHOL
426,847.4700300000001,289.74002,DAPE,1086,DOPC CHOL
427,1086.52,497.55002,DAPE,1087,DOPC CHOL
428,1093.3401,106.05,DAPE,1088,DOPC CHOL
429,1153.99,166.1,DAPE,1089,DOPC CHOL
430,793.01,433.26,DAPE,1090,DOPC CHOL
431,1054.3401,416.7,DAPE,1091,DOPC CHOL
432,1090.16,376.79,DAPE,1092,DOPC CHOL
433,1212.42,247.76001000000002,DAPE,1093,DOPC CHOL
434,860.7101,307.69,DAPE,1094,DOPC CHOL
435,1038.43,170.78001,DAPE,1095,DOPC CHOL
436,850.21,175.74002,DAPE,1096,DOPC CHOL
437,867.45,583.47003,DAPE,1097,DOPC CHOL
438,841.2701,71.34000400000001,DAPE,1098,DOPC CHOL
439,802.72003,79.44,DAPE,1099,DOPC CHOL
440,581.07,288.28,DAPE,1100,DOPC CHOL
441,552.98004,440.90002000000004,DAPE,1101,DOPC CHOL
442,985.48004,234.54001,DAPE,1102,DOPC CHOL
443,578.25006,154.32,DAPE,1103,DOPC CHOL
444,840.9200400000001,58.840004,DAPE,1104,DOPC CHOL
445,623.86,376.17,DAPE,1105,DOPC CHOL
446,998.7401,385.51,DAPE,1106,DOPC CHOL
447,945.63,1.9000001,DAPE,1107,DOPC CHOL
448,987.6300699999999,494.10004000000004,DAPE,1108,DOPC CHOL
449,1022.7900400000001,359.94003,DAPE,1109,DOPC CHOL
450,667.69006,81.97,DAPE,1110,DOPC CHOL
451,797.0901,106.7,DAPE,1111,DOPC CHOL
452,511.42,467.21002000000004,DAPE,1112,DOPC CHOL
453,646.76,248.94,DAPE,1113,DOPC CHOL
454,906.85004,21.390001,DAPE,1114,DOPC CHOL
455,902.05005,39.510002,DAPE,1115,DOPC CHOL
456,615.93005,272.86002,DAPE,1116,DOPC CHOL
457,795.65,122.200005,DAPE,1117,DOPC CHOL
458,1130.04,577.51,DAPE,1118,DOPC CHOL
459,853.86,335.02002000000005,DAPE,1119,DOPC CHOL
460,932.55005,2255.09,DAPE,1120,DOPC CHOL
461,810.80005,269.57,DAPE,1121,DOPC CHOL
462,627.74,375.88,DAPE,1122,DOPC CHOL
463,1027.51,216.44,DAPE,1123,DOPC CHOL
464,1198.64,510.01004000000006,DAPE,1124,DOPC CHOL
465,1028.17,1110.38,DAPE,1218,DOPC CHOL
466,871.60004,1194.28,DAPE,1219,DOPC CHOL
467,1079.29,867.1300699999999,DAPE,1220,DOPC CHOL
468,753.91003,793.27,DAPE,1221,DOPC CHOL
469,996.1401,956.94006,DAPE,1222,DOPC CHOL
470,655.48004,698.74,DAPE,1223,DOPC CHOL
471,758.24005,616.14,DAPE,1224,DOPC CHOL
472,975.74005,880.87006,DAPE,1225,DOPC CHOL
473,650.2001,994.19006,DAPE,1226,DOPC CHOL
474,1100.8201,820.43005,DAPE,1227,DOPC CHOL
475,836.38,956.1300699999999,DAPE,1228,DOPC CHOL
476,546.58,669.78,DAPE,1229,DOPC CHOL
477,957.18005,1123.97,DAPE,1230,DOPC CHOL
478,1141.02,871.85004,DAPE,1231,DOPC CHOL
479,946.0400400000001,727.57007,DAPE,1232,DOPC CHOL
480,586.57,711.30005,DAPE,1233,DOPC CHOL
481,936.15,1082.67,DAPE,1234,DOPC CHOL
482,815.68,680.35004,DAPE,1235,DOPC CHOL
483,1142.0901,542.44006,DAPE,1236,DOPC CHOL
484,962.34,1133.2101,DAPE,1237,DOPC CHOL
485,755.0400400000001,1106.5901,DAPE,1238,DOPC CHOL
